Time	(10) Hip Flx Ib	(11) Knee Ext Ib	(12) Knee Flx Ib	(13) Ankle Ext Ib	(14) Ankle Flx Ib	(9) Hip Ext Ib	
4.178	-0.05408434	-0.04524968	-0.04	-0.04525835	-0.04	-0.05978186	
4.1782	-0.05409046	-0.04524378	-0.04	-0.04525245	-0.04	-0.05978194	
4.1784	-0.05409706	-0.04523743	-0.04	-0.04524608	-0.04	-0.05978204	
4.1786	-0.05410341	-0.04523131	-0.04	-0.04523995	-0.04	-0.05978213	
4.1788	-0.05410951	-0.04522544	-0.04	-0.04523407	-0.04	-0.05978221	
4.179	-0.05411609	-0.0452191	-0.04	-0.04522772	-0.04	-0.0597823	
4.1792	-0.05412242	-0.04521301	-0.04	-0.04522162	-0.04	-0.05978239	
4.1794	-0.0541285	-0.04520715	-0.04	-0.04521575	-0.04	-0.05978248	
4.1796	-0.05413506	-0.04520083	-0.04	-0.04520942	-0.04	-0.05978257	
4.1798	-0.05414136	-0.04519476	-0.04	-0.04520334	-0.04	-0.05978265	
4.18	-0.05414742	-0.04518893	-0.04	-0.04519749	-0.04	-0.05978274	
4.1802	-0.05415396	-0.04518263	-0.04	-0.04519118	-0.04	-0.05978283	
4.1804	-0.05416025	-0.04517658	-0.04	-0.04518512	-0.04	-0.05978292	
4.1806	-0.05416629	-0.04517076	-0.04	-0.0451793	-0.04	-0.059783	
4.1808	-0.05417281	-0.04516448	-0.04	-0.04517301	-0.04	-0.05978309	
4.181	-0.05417907	-0.04515845	-0.04	-0.04516697	-0.04	-0.05978318	
4.1812	-0.05418508	-0.04515266	-0.04	-0.04516116	-0.04	-0.05978326	
4.1814	-0.05419159	-0.0451464	-0.04	-0.04515489	-0.04	-0.05978336	
4.1816	-0.05419783	-0.04514039	-0.04	-0.04514887	-0.04	-0.05978344	
4.1818	-0.05420383	-0.04513461	-0.04	-0.04514308	-0.04	-0.05978353	
4.182	-0.0542103	-0.04512838	-0.04	-0.04513684	-0.04	-0.05978362	
4.1822	-0.05421652	-0.04512238	-0.04	-0.04513083	-0.04	-0.0597837	
4.1824	-0.0542225	-0.04511663	-0.04	-0.04512507	-0.04	-0.05978379	
4.1826	-0.05422896	-0.04511041	-0.04	-0.04511884	-0.04	-0.05978388	
4.1828	-0.05423516	-0.04510444	-0.04	-0.04511286	-0.04	-0.05978397	
4.183	-0.05424112	-0.0450987	-0.04	-0.04510711	-0.04	-0.05978405	
4.1832	-0.05424755	-0.0450925	-0.04	-0.0451009	-0.04	-0.05978414	
4.1834	-0.05425373	-0.04508655	-0.04	-0.04509494	-0.04	-0.05978423	
4.1836	-0.05425967	-0.04508083	-0.04	-0.04508921	-0.04	-0.05978431	
4.1838	-0.05426608	-0.04507466	-0.04	-0.04508302	-0.04	-0.0597844	
4.184	-0.05427225	-0.04506872	-0.04	-0.04507708	-0.04	-0.05978449	
4.1842	-0.05427817	-0.04506302	-0.04	-0.04507137	-0.04	-0.05978457	
4.1844	-0.05428456	-0.04505687	-0.04	-0.0450652	-0.04	-0.05978466	
4.1846	-0.0542907	-0.04505095	-0.04	-0.04505928	-0.04	-0.05978474	
4.1848	-0.0542966	-0.04504527	-0.04	-0.04505359	-0.04	-0.05978483	
4.185	-0.05430297	-0.04503914	-0.04	-0.04504744	-0.04	-0.05978492	
4.1852	-0.05430909	-0.04503324	-0.04	-0.04504154	-0.04	-0.059785	
4.1854	-0.05431497	-0.04502758	-0.04	-0.04503587	-0.04	-0.05978508	
4.1856	-0.05432132	-0.04502147	-0.04	-0.04502974	-0.04	-0.05978517	
4.1858	-0.05432742	-0.04501559	-0.04	-0.04502385	-0.04	-0.05978526	
4.186	-0.05433328	-0.04500995	-0.04	-0.0450182	-0.04	-0.05978534	
4.1862	-0.05433961	-0.04500385	-0.04	-0.0450121	-0.04	-0.05978543	
4.1864	-0.05434569	-0.044998	-0.04	-0.04500623	-0.04	-0.05978551	
4.1866	-0.05435153	-0.04499237	-0.04	-0.0450006	-0.04	-0.05978559	
4.1868	-0.05435783	-0.0449863	-0.04	-0.04499451	-0.04	-0.05978568	
4.187	-0.0543639	-0.04498046	-0.04	-0.04498867	-0.04	-0.05978577	
4.1872	-0.05436972	-0.04497486	-0.04	-0.04498305	-0.04	-0.05978585	
4.1874	-0.054376	-0.0449688	-0.04	-0.04497699	-0.04	-0.05978594	
4.1876	-0.05438204	-0.04496299	-0.04	-0.04497116	-0.04	-0.05978602	
4.1878	-0.05438785	-0.0449574	-0.04	-0.04496556	-0.04	-0.0597861	
4.188	-0.05439411	-0.04495136	-0.04	-0.04495952	-0.04	-0.05978619	
4.1882	-0.05440013	-0.04494557	-0.04	-0.04495371	-0.04	-0.05978628	
4.1884	-0.05440592	-0.04494	-0.04	-0.04494813	-0.04	-0.05978635	
4.1886	-0.05441216	-0.04493398	-0.04	-0.0449421	-0.04	-0.05978644	
4.1888	-0.05441816	-0.0449282	-0.04	-0.04493631	-0.04	-0.05978652	
4.189	-0.05442393	-0.04492265	-0.04	-0.04493076	-0.04	-0.05978661	
4.1892	-0.05443015	-0.04491666	-0.04	-0.04492475	-0.04	-0.05978669	
4.1894	-0.05443613	-0.0449109	-0.04	-0.04491898	-0.04	-0.05978678	
4.1896	-0.05444188	-0.04490537	-0.04	-0.04491344	-0.04	-0.05978686	
4.1898	-0.05444808	-0.04489939	-0.04	-0.04490745	-0.04	-0.05978695	
4.19	-0.05445404	-0.04489365	-0.04	-0.0449017	-0.04	-0.05978703	
4.1902	-0.05445977	-0.04488814	-0.04	-0.04489618	-0.04	-0.05978711	
4.1904	-0.05446595	-0.04488219	-0.04	-0.04489021	-0.04	-0.0597872	
4.1906	-0.0544719	-0.04487646	-0.04	-0.04488448	-0.04	-0.05978728	
4.1908	-0.0544776	-0.04487097	-0.04	-0.04487897	-0.04	-0.05978736	
4.191	-0.05448376	-0.04486503	-0.04	-0.04487303	-0.04	-0.05978744	
4.1912	-0.05448969	-0.04485933	-0.04	-0.04486732	-0.04	-0.05978753	
4.1914	-0.05449538	-0.04485385	-0.04	-0.04486183	-0.04	-0.0597876	
4.1916	-0.05450152	-0.04484794	-0.04	-0.0448559	-0.04	-0.05978769	
4.1918	-0.05450742	-0.04484225	-0.04	-0.04485021	-0.04	-0.05978777	
4.192	-0.05451309	-0.04483679	-0.04	-0.04484474	-0.04	-0.05978785	
4.1922	-0.05451921	-0.0448309	-0.04	-0.04483883	-0.04	-0.05978794	
4.1924	-0.0545251	-0.04482523	-0.04	-0.04483316	-0.04	-0.05978802	
4.1926	-0.05453075	-0.04481979	-0.04	-0.04482771	-0.04	-0.0597881	
4.1928	-0.05453685	-0.04481391	-0.04	-0.04482182	-0.04	-0.05978819	
4.193	-0.05454271	-0.04480827	-0.04	-0.04481617	-0.04	-0.05978827	
4.1932	-0.05454835	-0.04480284	-0.04	-0.04481073	-0.04	-0.05978835	
4.1934	-0.05455443	-0.04479698	-0.04	-0.04480486	-0.04	-0.05978843	
4.1936	-0.05456027	-0.04479136	-0.04	-0.04479923	-0.04	-0.05978851	
4.1938	-0.05456588	-0.04478595	-0.04	-0.04479381	-0.04	-0.05978859	
4.194	-0.05457195	-0.04478011	-0.04	-0.04478796	-0.04	-0.05978867	
4.1942	-0.05457777	-0.04477451	-0.04	-0.04478234	-0.04	-0.05978876	
4.1944	-0.05458337	-0.04476912	-0.04	-0.04477695	-0.04	-0.05978883	
4.1946	-0.05458941	-0.0447633	-0.04	-0.04477112	-0.04	-0.05978892	
4.1948	-0.05459521	-0.04475771	-0.04	-0.04476552	-0.04	-0.059789	
4.195	-0.05460079	-0.04475234	-0.04	-0.04476014	-0.04	-0.05978908	
4.1952	-0.05460681	-0.04474654	-0.04	-0.04475433	-0.04	-0.05978916	
4.1954	-0.0546126	-0.04474097	-0.04	-0.04474875	-0.04	-0.05978924	
4.1956	-0.05461816	-0.04473561	-0.04	-0.04474339	-0.04	-0.05978932	
4.1958	-0.05462416	-0.04472983	-0.04	-0.04473759	-0.04	-0.0597894	
4.196	-0.05462993	-0.04472428	-0.04	-0.04473203	-0.04	-0.05978949	
4.1962	-0.05463547	-0.04471894	-0.04	-0.04472668	-0.04	-0.05978956	
4.1964	-0.05464145	-0.04471318	-0.04	-0.04472091	-0.04	-0.05978965	
4.1966	-0.0546472	-0.04470765	-0.04	-0.04471537	-0.04	-0.05978973	
4.1968	-0.05465272	-0.04470233	-0.04	-0.04471004	-0.04	-0.05978981	
4.197	-0.05465868	-0.04469659	-0.04	-0.04470429	-0.04	-0.05978989	
4.1972	-0.05466441	-0.04469107	-0.04	-0.04469876	-0.04	-0.05978997	
4.1974	-0.05466992	-0.04468577	-0.04	-0.04469346	-0.04	-0.05979005	
4.1976	-0.05467586	-0.04468005	-0.04	-0.04468772	-0.04	-0.05979013	
4.1978	-0.05468157	-0.04467455	-0.04	-0.04468221	-0.04	-0.05979021	
4.198	-0.05468706	-0.04466927	-0.04	-0.04467692	-0.04	-0.05979028	
4.1982	-0.05469298	-0.04466356	-0.04	-0.04467121	-0.04	-0.05979037	
4.1984	-0.05469867	-0.04465808	-0.04	-0.04466572	-0.04	-0.05979045	
4.1986	-0.05470414	-0.04465282	-0.04	-0.04466044	-0.04	-0.05979053	
4.1988	-0.05471004	-0.04464713	-0.04	-0.04465475	-0.04	-0.05979061	
4.199	-0.05471572	-0.04464167	-0.04	-0.04464927	-0.04	-0.05979069	
4.1992	-0.05472117	-0.04463642	-0.04	-0.04464402	-0.04	-0.05979076	
4.1994	-0.05472705	-0.04463075	-0.04	-0.04463834	-0.04	-0.05979085	
4.1996	-0.0547327	-0.04462531	-0.04	-0.04463289	-0.04	-0.05979092	
4.1998	-0.05473813	-0.04462008	-0.04	-0.04462765	-0.04	-0.059791	
4.2	-0.054744	-0.04461443	-0.04	-0.04462199	-0.04	-0.05979108	
4.2002	-0.05474963	-0.04460901	-0.04	-0.04461655	-0.04	-0.05979116	
4.2004	-0.05475505	-0.04460379	-0.04	-0.04461133	-0.04	-0.05979124	
4.2006	-0.05476089	-0.04459816	-0.04	-0.04460569	-0.04	-0.05979132	
4.2008	-0.05476651	-0.04459276	-0.04	-0.04460027	-0.04	-0.0597914	
4.201	-0.0547719	-0.04458756	-0.04	-0.04459507	-0.04	-0.05979147	
4.2012	-0.05477773	-0.04458195	-0.04	-0.04458945	-0.04	-0.05979155	
4.2014	-0.05478333	-0.04457656	-0.04	-0.04458405	-0.04	-0.05979163	
4.2016	-0.05478871	-0.04457138	-0.04	-0.04457886	-0.04	-0.05979171	
4.2018	-0.05479452	-0.04456579	-0.04	-0.04457325	-0.04	-0.05979179	
4.202	-0.05480009	-0.04456041	-0.04	-0.04456788	-0.04	-0.05979187	
4.2022	-0.05480545	-0.04455525	-0.04	-0.0445627	-0.04	-0.05979194	
4.2024	-0.05481124	-0.04454968	-0.04	-0.04455712	-0.04	-0.05979202	
4.2026	-0.0548168	-0.04454432	-0.04	-0.04455176	-0.04	-0.0597921	
4.2028	-0.05482215	-0.04453918	-0.04	-0.0445466	-0.04	-0.05979217	
4.203	-0.05482791	-0.04453363	-0.04	-0.04454103	-0.04	-0.05979225	
4.2032	-0.05483346	-0.04452829	-0.04	-0.04453569	-0.04	-0.05979233	
4.2034	-0.05483878	-0.04452316	-0.04	-0.04453055	-0.04	-0.05979241	
4.2036	-0.05484453	-0.04451762	-0.04	-0.044525	-0.04	-0.05979249	
4.2038	-0.05485006	-0.0445123	-0.04	-0.04451967	-0.04	-0.05979256	
4.204	-0.05485537	-0.04450719	-0.04	-0.04451456	-0.04	-0.05979264	
4.2042	-0.05486109	-0.04450167	-0.04	-0.04450903	-0.04	-0.05979272	
4.2044	-0.0548666	-0.04449637	-0.04	-0.04450371	-0.04	-0.05979279	
4.2046	-0.05487189	-0.04449128	-0.04	-0.04449861	-0.04	-0.05979287	
4.2048	-0.0548776	-0.04448578	-0.04	-0.0444931	-0.04	-0.05979295	
4.205	-0.05488309	-0.04448049	-0.04	-0.04448781	-0.04	-0.05979303	
4.2052	-0.05488836	-0.04447541	-0.04	-0.04448272	-0.04	-0.0597931	
4.2054	-0.05489406	-0.04446993	-0.04	-0.04447723	-0.04	-0.05979318	
4.2056	-0.05489952	-0.04446467	-0.04	-0.04447195	-0.04	-0.05979326	
4.2058	-0.05490478	-0.0444596	-0.04	-0.04446688	-0.04	-0.05979333	
4.206	-0.05491045	-0.04445414	-0.04	-0.04446141	-0.04	-0.05979341	
4.2062	-0.05491591	-0.04444889	-0.04	-0.04445615	-0.04	-0.05979348	
4.2064	-0.05492115	-0.04444385	-0.04	-0.0444511	-0.04	-0.05979356	
4.2066	-0.0549268	-0.0444384	-0.04	-0.04444564	-0.04	-0.05979364	
4.2068	-0.05493224	-0.04443317	-0.04	-0.0444404	-0.04	-0.05979371	
4.207	-0.05493746	-0.04442814	-0.04	-0.04443536	-0.04	-0.05979379	
4.2072	-0.05494309	-0.04442271	-0.04	-0.04442992	-0.04	-0.05979386	
4.2074	-0.05494851	-0.0444175	-0.04	-0.0444247	-0.04	-0.05979394	
4.2076	-0.05495371	-0.04441249	-0.04	-0.04441968	-0.04	-0.05979401	
4.2078	-0.05495933	-0.04440707	-0.04	-0.04441426	-0.04	-0.05979409	
4.208	-0.05496473	-0.04440188	-0.04	-0.04440905	-0.04	-0.05979417	
4.2082	-0.05496991	-0.04439688	-0.04	-0.04440405	-0.04	-0.05979424	
4.2084	-0.05497551	-0.04439149	-0.04	-0.04439865	-0.04	-0.05979432	
4.2086	-0.05498089	-0.04438631	-0.04	-0.04439346	-0.04	-0.05979439	
4.2088	-0.05498606	-0.04438133	-0.04	-0.04438847	-0.04	-0.05979447	
4.209	-0.05499164	-0.04437596	-0.04	-0.04438309	-0.04	-0.05979455	
4.2092	-0.05499701	-0.04437079	-0.04	-0.04437791	-0.04	-0.05979462	
4.2094	-0.05500216	-0.04436583	-0.04	-0.04437294	-0.04	-0.05979469	
4.2096	-0.05500772	-0.04436048	-0.04	-0.04436758	-0.04	-0.05979477	
4.2098	-0.05501307	-0.04435533	-0.04	-0.04436242	-0.04	-0.05979484	
4.21	-0.0550182	-0.04435039	-0.04	-0.04435747	-0.04	-0.05979491	
4.2102	-0.05502374	-0.04434505	-0.04	-0.04435212	-0.04	-0.05979499	
4.2104	-0.05502907	-0.04433992	-0.04	-0.04434698	-0.04	-0.05979507	
4.2106	-0.05503419	-0.04433499	-0.04	-0.04434204	-0.04	-0.05979514	
4.2108	-0.05503972	-0.04432967	-0.04	-0.04433671	-0.04	-0.05979522	
4.211	-0.05504503	-0.04432455	-0.04	-0.04433159	-0.04	-0.05979529	
4.2112	-0.05505013	-0.04431964	-0.04	-0.04432667	-0.04	-0.05979536	
4.2114	-0.05505564	-0.04431434	-0.04	-0.04432135	-0.04	-0.05979544	
4.2116	-0.05506093	-0.04430924	-0.04	-0.04431625	-0.04	-0.05979551	
4.2118	-0.05506601	-0.04430434	-0.04	-0.04431134	-0.04	-0.05979558	
4.212	-0.0550715	-0.04429906	-0.04	-0.04430605	-0.04	-0.05979566	
4.2122	-0.05507678	-0.04429398	-0.04	-0.04430096	-0.04	-0.05979573	
4.2124	-0.05508184	-0.0442891	-0.04	-0.04429607	-0.04	-0.0597958	
4.2126	-0.05508732	-0.04428383	-0.04	-0.04429079	-0.04	-0.05979588	
4.2128	-0.05509257	-0.04427877	-0.04	-0.04428572	-0.04	-0.05979595	
4.213	-0.05509762	-0.04427391	-0.04	-0.04428085	-0.04	-0.05979602	
4.2132	-0.05510308	-0.04426865	-0.04	-0.04427559	-0.04	-0.0597961	
4.2134	-0.05510832	-0.04426361	-0.04	-0.04427053	-0.04	-0.05979617	
4.2136	-0.05511335	-0.04425876	-0.04	-0.04426568	-0.04	-0.05979624	
4.2138	-0.05511879	-0.04425353	-0.04	-0.04426043	-0.04	-0.05979632	
4.214	-0.05512401	-0.0442485	-0.04	-0.04425539	-0.04	-0.05979639	
4.2142	-0.05512903	-0.04424367	-0.04	-0.04425055	-0.04	-0.05979646	
4.2144	-0.05513445	-0.04423845	-0.04	-0.04424533	-0.04	-0.05979654	
4.2146	-0.05513965	-0.04423344	-0.04	-0.0442403	-0.04	-0.05979661	
4.2148	-0.05514465	-0.04422862	-0.04	-0.04423548	-0.04	-0.05979668	
4.215	-0.05515005	-0.04422342	-0.04	-0.04423027	-0.04	-0.05979676	
4.2152	-0.05515524	-0.04421842	-0.04	-0.04422526	-0.04	-0.05979683	
4.2154	-0.05516022	-0.04421363	-0.04	-0.04422045	-0.04	-0.0597969	
4.2156	-0.0551656	-0.04420844	-0.04	-0.04421527	-0.04	-0.05979697	
4.2158	-0.05517077	-0.04420346	-0.04	-0.04421028	-0.04	-0.05979705	
4.216	-0.05517574	-0.04419868	-0.04	-0.04420548	-0.04	-0.05979712	
4.2162	-0.05518111	-0.04419351	-0.04	-0.04420031	-0.04	-0.05979719	
4.2164	-0.05518626	-0.04418855	-0.04	-0.04419534	-0.04	-0.05979726	
4.2166	-0.05519122	-0.04418378	-0.04	-0.04419056	-0.04	-0.05979734	
4.2168	-0.05519656	-0.04417863	-0.04	-0.0441854	-0.04	-0.05979741	
4.217	-0.0552017	-0.04417369	-0.04	-0.04418045	-0.04	-0.05979748	
4.2172	-0.05520663	-0.04416894	-0.04	-0.04417568	-0.04	-0.05979755	
4.2174	-0.05521196	-0.0441638	-0.04	-0.04417054	-0.04	-0.05979762	
4.2176	-0.05521708	-0.04415888	-0.04	-0.0441656	-0.04	-0.0597977	
4.2178	-0.055222	-0.04415414	-0.04	-0.04416086	-0.04	-0.05979776	
4.218	-0.05522731	-0.04414902	-0.04	-0.04415574	-0.04	-0.05979784	
4.2182	-0.05523241	-0.04414411	-0.04	-0.04415081	-0.04	-0.05979791	
4.2184	-0.05523732	-0.04413939	-0.04	-0.04414608	-0.04	-0.05979798	
4.2186	-0.05524261	-0.04413429	-0.04	-0.04414098	-0.04	-0.05979805	
4.2188	-0.0552477	-0.04412939	-0.04	-0.04413607	-0.04	-0.05979813	
4.219	-0.05525258	-0.04412469	-0.04	-0.04413135	-0.04	-0.05979819	
4.2192	-0.05525786	-0.04411961	-0.04	-0.04412626	-0.04	-0.05979827	
4.2194	-0.05526293	-0.04411473	-0.04	-0.04412137	-0.04	-0.05979834	
4.2196	-0.0552678	-0.04411004	-0.04	-0.04411667	-0.04	-0.0597984	
4.2198	-0.05527306	-0.04410497	-0.04	-0.0441116	-0.04	-0.05979848	
4.22	-0.05527811	-0.04410011	-0.04	-0.04410673	-0.04	-0.05979855	
4.2202	-0.05528297	-0.04409543	-0.04	-0.04410204	-0.04	-0.05979862	
4.2204	-0.05528821	-0.04409039	-0.04	-0.04409698	-0.04	-0.05979869	
4.2206	-0.05529324	-0.04408554	-0.04	-0.04409213	-0.04	-0.05979876	
4.2208	-0.05529808	-0.04408088	-0.04	-0.04408746	-0.04	-0.05979883	
4.221	-0.05530331	-0.04407585	-0.04	-0.04408242	-0.04	-0.0597989	
4.2212	-0.05530832	-0.04407101	-0.04	-0.04407758	-0.04	-0.05979897	
4.2214	-0.05531315	-0.04406637	-0.04	-0.04407293	-0.04	-0.05979904	
4.2216	-0.05531836	-0.04406136	-0.04	-0.0440679	-0.04	-0.05979911	
4.2218	-0.05532336	-0.04405654	-0.04	-0.04406308	-0.04	-0.05979918	
4.222	-0.05532816	-0.04405191	-0.04	-0.04405844	-0.04	-0.05979925	
4.2222	-0.05533335	-0.04404691	-0.04	-0.04405343	-0.04	-0.05979932	
4.2224	-0.05533834	-0.04404211	-0.04	-0.04404862	-0.04	-0.05979939	
4.2226	-0.05534313	-0.0440375	-0.04	-0.044044	-0.04	-0.05979946	
4.2228	-0.0553483	-0.04403252	-0.04	-0.04403901	-0.04	-0.05979953	
4.223	-0.05535327	-0.04402773	-0.04	-0.04403421	-0.04	-0.0597996	
4.2232	-0.05535805	-0.04402313	-0.04	-0.04402961	-0.04	-0.05979967	
4.2234	-0.0553632	-0.04401817	-0.04	-0.04402463	-0.04	-0.05979974	
4.2236	-0.05536816	-0.0440134	-0.04	-0.04401986	-0.04	-0.05979981	
4.2238	-0.05537292	-0.04400882	-0.04	-0.04401526	-0.04	-0.05979988	
4.224	-0.05537805	-0.04400387	-0.04	-0.0440103	-0.04	-0.05979995	
4.2242	-0.05538299	-0.04399912	-0.04	-0.04400554	-0.04	-0.05980001	
4.2244	-0.05538774	-0.04399455	-0.04	-0.04400096	-0.04	-0.05980008	
4.2246	-0.05539286	-0.04398962	-0.04	-0.04399602	-0.04	-0.05980015	
4.2248	-0.05539778	-0.04398488	-0.04	-0.04399128	-0.04	-0.05980022	
4.225	-0.05540251	-0.04398033	-0.04	-0.04398672	-0.04	-0.05980029	
4.2252	-0.05540761	-0.04397541	-0.04	-0.04398179	-0.04	-0.05980036	
4.2254	-0.05541252	-0.04397069	-0.04	-0.04397706	-0.04	-0.05980043	
4.2256	-0.05541722	-0.04396615	-0.04	-0.04397251	-0.04	-0.05980049	
4.2258	-0.05542231	-0.04396125	-0.04	-0.0439676	-0.04	-0.05980057	
4.226	-0.0554272	-0.04395654	-0.04	-0.04396289	-0.04	-0.05980063	
4.2262	-0.0554319	-0.04395202	-0.04	-0.04395836	-0.04	-0.0598007	
4.2264	-0.05543697	-0.04394714	-0.04	-0.04395347	-0.04	-0.05980077	
4.2266	-0.05544184	-0.04394245	-0.04	-0.04394877	-0.04	-0.05980084	
4.2268	-0.05544652	-0.04393794	-0.04	-0.04394425	-0.04	-0.0598009	
4.227	-0.05545158	-0.04393307	-0.04	-0.04393937	-0.04	-0.05980098	
4.2272	-0.05545643	-0.0439284	-0.04	-0.04393469	-0.04	-0.05980104	
4.2274	-0.0554611	-0.0439239	-0.04	-0.04393019	-0.04	-0.05980111	
4.2276	-0.05546614	-0.04391905	-0.04	-0.04392533	-0.04	-0.05980118	
4.2278	-0.05547098	-0.04391439	-0.04	-0.04392066	-0.04	-0.05980125	
