Time	Back_Left_Ankle	Back_Left_Hip_Joint	Back_Left_Knee_Joint	
0.2844	0.2369938	-2.598453	0.09768865	
0.285	0.2371534	-2.623968	0.1039428	
0.2856	0.2373138	-2.649693	0.1103581	
0.2862	0.2374749	-2.675635	0.116951	
0.2868	0.2376369	-2.701805	0.1237381	
0.2874	0.2377997	-2.728212	0.1307357	
0.288	0.2379633	-2.754864	0.1379602	
0.2886	0.2381279	-2.78177	0.1454281	
0.2892	0.2382933	-2.80894	0.1531555	
0.2898	0.2384597	-2.836383	0.1611588	
0.2904	0.238627	-2.864108	0.1694541	
0.291	0.2387954	-2.892123	0.1780577	
0.2916	0.2389647	-2.920438	0.1869856	
0.2922	0.2391351	-2.949061	0.1962538	
0.2928	0.2393067	-2.978001	0.2058783	
0.2934	0.2394793	-3.007268	0.215875	
0.294	0.2396532	-3.036869	0.2262599	
0.2946	0.2398283	-3.066814	0.2370486	
0.2952	0.2400046	-3.097111	0.248257	
0.2958	0.2401823	-3.127769	0.2599008	
0.2964	0.2403614	-3.158798	0.2719955	
0.297	0.2405419	-3.190203	0.2845567	
0.2976	0.2407238	-3.221996	0.2976	
0.2982	0.2409073	-3.254184	0.3111406	
0.2988	0.2410924	-3.286776	0.3251941	
0.2994	0.241279	-3.31978	0.3397756	
0.3	0.2414674	-3.353205	0.3549004	
0.3006	0.2416576	-3.387059	0.3705837	
0.3012	0.2418496	-3.42135	0.3868405	
0.3018	0.2420434	-3.456086	0.4036859	
0.3024	0.2422392	-3.491276	0.4211347	
0.303	0.2424371	-3.526928	0.439202	
0.3036	0.242637	-3.56305	0.4579023	
0.3042	0.2428391	-3.59965	0.4772505	
0.3048	0.2430434	-3.636736	0.4972612	
0.3054	0.24325	-3.674317	0.5179489	
0.306	0.243459	-3.712399	0.5393282	
0.3066	0.2436705	-3.750992	0.5614133	
0.3072	0.2438845	-3.790102	0.5842187	
0.3078	0.2441012	-3.829738	0.6077586	
0.3084	0.2443205	-3.869907	0.6320471	
0.309	0.2445426	-3.910617	0.6570983	
0.3096	0.2447677	-3.951876	0.6829262	
0.3102	0.2449956	-3.993691	0.7095445	
0.3108	0.2452267	-4.036071	0.7369673	
0.3114	0.2454608	-4.079021	0.7652082	
0.312	0.2456982	-4.12255	0.7942808	
0.3126	0.2459389	-4.166665	0.8241985	
0.3132	0.2461831	-4.211374	0.854975	
0.3138	0.2464308	-4.256683	0.8866236	
0.3144	0.246682	-4.3026	0.9191574	
0.315	0.246937	-4.349133	0.9525896	
0.3156	0.2471959	-4.396287	0.9869333	
0.3162	0.2474586	-4.444071	1.022201	
0.3168	0.2477253	-4.49249	1.058407	
0.3174	0.2479962	-4.541553	1.095562	
0.318	0.2482713	-4.591265	1.13368	
0.3186	0.2485507	-4.641634	1.172773	
0.3192	0.2488346	-4.692667	1.212855	
0.3198	0.249123	-4.74437	1.253935	
0.3204	0.2494161	-4.796749	1.296028	
0.321	0.249714	-4.849811	1.339145	
0.3216	0.2500167	-4.903563	1.383299	
0.3222	0.2503244	-4.95801	1.4285	
0.3228	0.2506373	-5.01316	1.474761	
0.3234	0.2509553	-5.069018	1.522094	
0.324	0.2512787	-5.125592	1.570509	
0.3246	0.2516076	-5.182885	1.620019	
0.3252	0.251942	-5.240906	1.670634	
0.3258	0.2522822	-5.299659	1.722366	
