Time	LH Force	LH_AnkleZ	LH_HipZ	LH_Knee	Pelvis	
0.244	0.04341986	-0.5991889	-0.1606669	-0.440195	3.259807E-05	
0.2441	0.04341986	-0.5991889	-0.1606668	-0.440195	3.591982E-05	
0.2442	0.04368772	-0.5991889	-0.1606668	-0.440195	3.463907E-05	
0.2443	0.04368772	-0.5991889	-0.1606667	-0.440195	3.334095E-05	
0.2444	0.04393662	-0.5991889	-0.1606667	-0.440195	3.362828E-05	
0.2445	0.04393662	-0.5991889	-0.1606667	-0.440195	3.263771E-05	
0.2446	0.04417395	-0.5991889	-0.1606667	-0.440195	3.147086E-05	
0.2447	0.04417395	-0.5991889	-0.1606666	-0.440195	3.263885E-05	
0.2448	0.04441271	-0.5991889	-0.1606666	-0.440195	4.340188E-05	
0.2449	0.04441271	-0.5991889	-0.1606666	-0.440195	2.559332E-05	
0.245	0.04458284	-0.5991889	-0.1606665	-0.440195	2.798383E-05	
0.2451	0.04458284	-0.5991889	-0.1606665	-0.440195	3.244245E-05	
0.2452	0.0448175	-0.5991889	-0.1606665	-0.440195	3.391909E-05	
0.2453	0.0448175	-0.5991889	-0.1606665	-0.440195	3.686977E-05	
0.2454	0.04502975	-0.5991889	-0.1606664	-0.440195	3.423708E-05	
0.2455	0.04502975	-0.5991889	-0.1606664	-0.440195	3.303925E-05	
0.2456	0.04522494	-0.5991889	-0.1606664	-0.440195	3.158102E-05	
0.2457	0.04522494	-0.5991889	-0.1606663	-0.440195	3.510726E-05	
0.2458	0.04541675	-0.5991889	-0.1606663	-0.440195	3.247107E-05	
0.2459	0.04541675	-0.5991889	-0.1606663	-0.440195	3.118902E-05	
0.246	0.0455961	-0.5991889	-0.1606662	-0.440195	3.243365E-05	
0.2461	0.0455961	-0.5991889	-0.1606662	-0.440195	3.207924E-05	
0.2462	0.0457716	-0.5991889	-0.1606662	-0.440195	3.53243E-05	
0.2463	0.0457716	-0.5991889	-0.1606661	-0.440195	3.281223E-05	
0.2464	0.04592907	-0.5991889	-0.1606661	-0.440195	3.196186E-05	
0.2465	0.04592907	-0.5991889	-0.1606661	-0.440195	3.116698E-05	
0.2466	0.04609314	-0.5991889	-0.160666	-0.440195	3.255816E-05	
0.2467	0.04609314	-0.5991889	-0.160666	-0.440195	3.228835E-05	
0.2468	0.04625079	-0.5991889	-0.160666	-0.440195	3.771099E-05	
0.2469	0.04625079	-0.5991889	-0.1606659	-0.440195	3.303792E-05	
0.247	0.04637675	-0.5991889	-0.1606659	-0.440195	3.028033E-05	
0.2471	0.04637675	-0.5991889	-0.1606659	-0.440195	2.964752E-05	
0.2472	0.04652513	-0.5991889	-0.1606659	-0.440195	3.176966E-05	
0.2473	0.04652513	-0.5991889	-0.1606658	-0.440195	3.190623E-05	
0.2474	0.04666822	-0.5991889	-0.1606658	-0.440195	3.291236E-05	
0.2475	0.04666822	-0.5991889	-0.1606658	-0.440195	3.232326E-05	
0.2476	0.04680749	-0.5991889	-0.1606657	-0.440195	3.593682E-05	
0.2477	0.04680749	-0.5991889	-0.1606657	-0.440195	3.248673E-05	
0.2478	0.04692247	-0.5991889	-0.1606656	-0.440195	3.11412E-05	
0.2479	0.04692247	-0.5991889	-0.1606656	-0.440195	3.019819E-05	
0.248	0.04704918	-0.5991889	-0.1606656	-0.440195	2.957974E-05	
0.2481	0.04704918	-0.5991889	-0.1606656	-0.440195	3.089302E-05	
0.2482	0.04718079	-0.5991889	-0.1606655	-0.440195	3.195509E-05	
0.2483	0.04718079	-0.5991889	-0.1606655	-0.440195	3.368085E-05	
0.2484	0.04730799	-0.5991889	-0.1606655	-0.440195	3.275503E-05	
0.2485	0.04730799	-0.5991889	-0.1606654	-0.440195	3.557327E-05	
0.2486	0.04742422	-0.5991889	-0.1606654	-0.440195	3.193361E-05	
0.2487	0.04742422	-0.5991889	-0.1606653	-0.440195	2.994887E-05	
0.2488	0.04752892	-0.5991889	-0.1606653	-0.440195	3.095976E-05	
0.2489	0.04752892	-0.5991889	-0.1606653	-0.440195	3.072342E-05	
0.249	0.0476344	-0.5991889	-0.1606652	-0.440195	3.413664E-05	
0.2491	0.0476344	-0.5991889	-0.1606652	-0.440195	3.191194E-05	
0.2492	0.04772635	-0.5991889	-0.1606652	-0.440195	3.123404E-05	
0.2493	0.04772635	-0.5991889	-0.1606651	-0.440195	3.04204E-05	
0.2494	0.04782674	-0.5991889	-0.1606651	-0.440195	3.402E-05	
0.2495	0.04782674	-0.5991889	-0.1606651	-0.440195	2.888413E-05	
0.2496	0.04791009	-0.5991889	-0.160665	-0.440195	3.049116E-05	
0.2497	0.04791009	-0.5991889	-0.160665	-0.440195	3.109051E-05	
0.2498	0.04801068	-0.5991889	-0.160665	-0.440195	3.614717E-05	
0.2499	0.04801068	-0.5991889	-0.1606649	-0.440195	3.002307E-05	
0.25	0.04808159	-0.5991889	-0.1606649	-0.440195	3.015325E-05	
0.2501	0.04808159	-0.5991889	-0.1606648	-0.440195	3.007081E-05	
0.2502	0.04817438	-0.5991889	-0.1606648	-0.440195	3.176532E-05	
0.2503	0.04817438	-0.5991889	-0.1606648	-0.440195	3.151836E-05	
0.2504	0.04826025	-0.5991889	-0.1606647	-0.440195	3.646882E-05	
0.2505	0.04826025	-0.5991889	-0.1606647	-0.440195	3.189819E-05	
0.2506	0.04831812	-0.5991889	-0.1606646	-0.440195	2.78161E-05	
0.2507	0.04831812	-0.5991889	-0.1606646	-0.440195	2.90339E-05	
0.2508	0.04840671	-0.5991889	-0.1606646	-0.440195	2.988677E-05	
0.2509	0.04840671	-0.5991889	-0.1606645	-0.440195	3.221089E-05	
0.251	0.04849172	-0.5991889	-0.1606645	-0.440195	3.183532E-05	
0.2511	0.04849172	-0.5991889	-0.1606645	-0.440195	3.54496E-05	
0.2512	0.04856972	-0.5991889	-0.1606644	-0.440195	2.972804E-05	
0.2513	0.04856972	-0.5991889	-0.1606644	-0.440195	2.94746E-05	
0.2514	0.04864469	-0.5991889	-0.1606643	-0.440195	2.932449E-05	
0.2515	0.04864469	-0.5991889	-0.1606643	-0.440195	3.345849E-05	
0.2516	0.04872046	-0.5991889	-0.1606643	-0.440195	3.02496E-05	
0.2517	0.04872046	-0.5991889	-0.1606642	-0.440195	3.05081E-05	
0.2518	0.04879204	-0.5991889	-0.1606642	-0.440195	3.00989E-05	
0.2519	0.04879204	-0.5991889	-0.1606642	-0.440195	3.398191E-05	
0.252	0.0488625	-0.5991889	-0.1606641	-0.440195	2.956405E-05	
0.2521	0.0488625	-0.5991889	-0.1606641	-0.440195	2.994001E-05	
0.2522	0.0489306	-0.5991889	-0.160664	-0.440195	2.974315E-05	
0.2523	0.0489306	-0.5991889	-0.160664	-0.440195	3.377013E-05	
0.2524	0.04899735	-0.5991889	-0.1606639	-0.440195	2.979854E-05	
0.2525	0.04899735	-0.5991889	-0.1606639	-0.440195	3.000338E-05	
0.2526	0.04906078	-0.5991889	-0.1606639	-0.440195	2.966675E-05	
0.2527	0.04906078	-0.5991889	-0.1606638	-0.440195	3.354061E-05	
0.2528	0.04912364	-0.5991889	-0.1606638	-0.440195	2.972742E-05	
0.2529	0.04912364	-0.5991889	-0.1606637	-0.440195	2.9892E-05	
0.253	0.04918307	-0.5991889	-0.1606637	-0.440195	2.954034E-05	
0.2531	0.04918307	-0.5991889	-0.1606637	-0.440195	3.344109E-05	
0.2532	0.04924253	-0.5991889	-0.1606636	-0.440195	2.952112E-05	
0.2533	0.04924253	-0.5991889	-0.1606636	-0.440195	2.976999E-05	
0.2534	0.04929917	-0.5991889	-0.1606635	-0.440195	2.946037E-05	
0.2535	0.04929917	-0.5991889	-0.1606635	-0.440195	3.339617E-05	
0.2536	0.04935559	-0.5991889	-0.1606634	-0.440195	2.940602E-05	
0.2537	0.04935559	-0.5991889	-0.1606634	-0.440195	2.965575E-05	
0.2538	0.04940938	-0.5991889	-0.1606634	-0.440195	2.935066E-05	
0.2539	0.04940938	-0.5991889	-0.1606633	-0.440195	3.327847E-05	
0.254	0.049463	-0.5991889	-0.1606633	-0.440195	2.934646E-05	
0.2541	0.049463	-0.5991889	-0.1606632	-0.440195	2.956481E-05	
0.2542	0.04951392	-0.5991889	-0.1606632	-0.440195	2.924262E-05	
0.2543	0.04951392	-0.5991889	-0.1606632	-0.440195	3.315612E-05	
0.2544	0.04956498	-0.5991889	-0.1606631	-0.440195	2.924556E-05	
0.2545	0.04956498	-0.5991889	-0.1606631	-0.440195	2.946619E-05	
0.2546	0.04961345	-0.5991889	-0.160663	-0.440195	2.914465E-05	
0.2547	0.04961345	-0.5991889	-0.160663	-0.440195	3.306419E-05	
0.2548	0.04966219	-0.5991889	-0.1606629	-0.440195	2.912791E-05	
0.2549	0.04966219	-0.5991889	-0.1606629	-0.440195	2.936302E-05	
0.255	0.04970853	-0.5991889	-0.1606628	-0.440195	2.904936E-05	
0.2551	0.04970853	-0.5991889	-0.1606628	-0.440195	3.300175E-05	
0.2552	0.04975517	-0.5991889	-0.1606628	-0.440195	2.905153E-05	
0.2553	0.04975517	-0.5991889	-0.1606627	-0.440195	2.927571E-05	
0.2554	0.04979945	-0.5991889	-0.1606627	-0.440195	2.895171E-05	
0.2555	0.04979945	-0.5991889	-0.1606626	-0.440195	3.30791E-05	
0.2556	0.04984418	-0.5991889	-0.1606626	-0.440195	2.907763E-05	
0.2557	0.04984418	-0.5991889	-0.1606625	-0.440195	2.92438E-05	
0.2558	0.04988609	-0.5991889	-0.1606625	-0.440195	2.88568E-05	
0.2559	0.04988609	-0.5991889	-0.1606624	-0.440195	3.311526E-05	
0.256	0.04992903	-0.5991889	-0.1606624	-0.440195	2.905291E-05	
0.2561	0.04992903	-0.5991889	-0.1606624	-0.440195	2.918339E-05	
0.2562	0.0499689	-0.5991889	-0.1606623	-0.440195	2.875727E-05	
0.2563	0.0499689	-0.5991889	-0.1606623	-0.440195	3.316515E-05	
0.2564	0.0500103	-0.5991889	-0.1606622	-0.440195	2.90414E-05	
0.2565	0.0500103	-0.5991889	-0.1606622	-0.440195	2.913454E-05	
0.2566	0.05004831	-0.5991889	-0.1606621	-0.440195	2.86649E-05	
0.2567	0.05004831	-0.5991889	-0.1606621	-0.440195	3.321736E-05	
0.2568	0.05008834	-0.5991889	-0.160662	-0.440195	2.903306E-05	
0.2569	0.05008834	-0.5991889	-0.160662	-0.440195	2.908473E-05	
0.257	0.05012465	-0.5991889	-0.1606619	-0.440195	2.856946E-05	
0.2571	0.05012465	-0.5991889	-0.1606619	-0.440195	3.326656E-05	
0.2572	0.05016347	-0.5991889	-0.1606618	-0.440195	2.902594E-05	
0.2573	0.05016347	-0.5991889	-0.1606618	-0.440195	2.903827E-05	
0.2574	0.05019825	-0.5991889	-0.1606617	-0.440195	2.847989E-05	
0.2575	0.05019825	-0.5991889	-0.1606617	-0.440195	3.332269E-05	
0.2576	0.05023601	-0.5991889	-0.1606616	-0.440195	2.902148E-05	
0.2577	0.05023601	-0.5991889	-0.1606616	-0.440195	2.907507E-05	
0.2578	0.05026939	-0.5991889	-0.1606615	-0.440195	2.844435E-05	
0.2579	0.05026939	-0.5991889	-0.1606615	-0.440195	3.33959E-05	
0.258	0.05030601	-0.5991889	-0.1606614	-0.440195	2.900968E-05	
0.2581	0.05030601	-0.5991889	-0.1606614	-0.440195	2.916215E-05	
0.2582	0.05033812	-0.5991889	-0.1606613	-0.440195	2.850588E-05	
0.2583	0.05033812	-0.5991889	-0.1606613	-0.440195	3.351967E-05	
0.2584	0.05037388	-0.5991889	-0.1606612	-0.440195	2.901727E-05	
0.2585	0.05037388	-0.5991889	-0.1606612	-0.440195	2.922329E-05	
0.2586	0.0504048	-0.5991889	-0.1606611	-0.440195	2.861551E-05	
0.2587	0.0504048	-0.5991889	-0.1606611	-0.440195	3.366679E-05	
0.2588	0.05044026	-0.5991889	-0.160661	-0.440195	2.903977E-05	
0.2589	0.05044026	-0.5991889	-0.160661	-0.440195	2.927671E-05	
0.259	0.05047003	-0.5991889	-0.1606609	-0.440195	2.870607E-05	
0.2591	0.05047003	-0.5991889	-0.1606609	-0.440195	3.37965E-05	
0.2592	0.05050531	-0.5991889	-0.1606608	-0.440195	2.918657E-05	
0.2593	0.05050531	-0.5991889	-0.1606608	-0.440195	2.941768E-05	
0.2594	0.05053267	-0.5991889	-0.1606607	-0.440195	2.882441E-05	
0.2595	0.05053267	-0.5991889	-0.1606607	-0.440195	3.389554E-05	
0.2596	0.05056764	-0.5991889	-0.1606606	-0.440195	2.928182E-05	
0.2597	0.05056764	-0.5991889	-0.1606606	-0.440195	2.954055E-05	
0.2598	0.05059509	-0.5991889	-0.1606605	-0.440195	2.899206E-05	
0.2599	0.05059509	-0.5991889	-0.1606605	-0.440195	3.411083E-05	
0.26	0.05063007	-0.5991889	-0.1606604	-0.440195	2.9504E-05	
0.2601	0.05063007	-0.5991889	-0.1606603	-0.440195	2.977304E-05	
0.2602	0.05065916	-0.5991889	-0.1606603	-0.440195	2.921969E-05	
0.2603	0.05065916	-0.5991889	-0.1606602	-0.440195	3.432725E-05	
0.2604	0.05069401	-0.5991889	-0.1606602	-0.440195	2.970391E-05	
0.2605	0.05069401	-0.5991889	-0.1606601	-0.440195	2.996304E-05	
0.2606	0.05072298	-0.5991889	-0.1606601	-0.440195	2.940478E-05	
0.2607	0.05072298	-0.5991889	-0.16066	-0.440195	3.451404E-05	
0.2608	0.05075777	-0.5991889	-0.1606599	-0.440195	2.989496E-05	
0.2609	0.05075777	-0.5991889	-0.1606599	-0.440195	3.016048E-05	
0.261	0.05078674	-0.5991889	-0.1606598	-0.440195	2.960533E-05	
0.2611	0.05078674	-0.5991889	-0.1606598	-0.440195	3.471694E-05	
0.2612	0.05082157	-0.5991889	-0.1606597	-0.440195	3.009977E-05	
0.2613	0.05082157	-0.5991889	-0.1606597	-0.440195	3.03629E-05	
0.2614	0.0508506	-0.5991889	-0.1606596	-0.440195	2.980715E-05	
0.2615	0.0508506	-0.5991889	-0.1606596	-0.440195	3.491866E-05	
0.2616	0.05088551	-0.5991889	-0.1606595	-0.440195	3.030143E-05	
0.2617	0.05088551	-0.5991889	-0.1606594	-0.440195	3.056623E-05	
0.2618	0.05091466	-0.5991889	-0.1606594	-0.440195	3.001139E-05	
0.2619	0.05091466	-0.5991889	-0.1606593	-0.440195	3.512521E-05	
0.262	0.05094971	-0.5991889	-0.1606592	-0.440195	3.050816E-05	
0.2621	0.05094971	-0.5991889	-0.1606592	-0.440195	3.077285E-05	
0.2622	0.05097905	-0.5991889	-0.1606591	-0.440195	3.021797E-05	
0.2623	0.05097905	-0.5991889	-0.1606591	-0.440195	3.533278E-05	
0.2624	0.0510143	-0.5991889	-0.160659	-0.440195	3.07172E-05	
0.2625	0.0510143	-0.5991889	-0.1606589	-0.440195	3.098263E-05	
0.2626	0.05104386	-0.5991889	-0.1606589	-0.440195	3.042875E-05	
0.2627	0.05104386	-0.5991889	-0.1606588	-0.440195	3.554491E-05	
0.2628	0.05107936	-0.5991889	-0.1606587	-0.440195	3.092944E-05	
0.2629	0.05107936	-0.5991889	-0.1606587	-0.440195	3.119604E-05	
0.263	0.05110921	-0.5991889	-0.1606586	-0.440195	3.064149E-05	
0.2631	0.05110921	-0.5991889	-0.1606586	-0.440195	3.575807E-05	
0.2632	0.051145	-0.5991889	-0.1606585	-0.440195	3.11437E-05	
0.2633	0.051145	-0.5991889	-0.1606584	-0.440195	3.141134E-05	
0.2634	0.05117518	-0.5991889	-0.1606584	-0.440195	3.08578E-05	
0.2635	0.05117518	-0.5991889	-0.1606583	-0.440195	3.597565E-05	
0.2636	0.05121132	-0.5991889	-0.1606582	-0.440195	3.136108E-05	
0.2637	0.05121132	-0.5991889	-0.1606582	-0.440195	3.162925E-05	
0.2638	0.05124187	-0.5991889	-0.1606581	-0.440195	3.107616E-05	
0.2639	0.05124187	-0.5991889	-0.160658	-0.440195	3.619505E-05	
0.264	0.05127839	-0.5991889	-0.160658	-0.440195	3.158207E-05	
0.2641	0.05127839	-0.5991889	-0.1606579	-0.440195	3.185073E-05	
0.2642	0.05130935	-0.5991889	-0.1606578	-0.440195	3.129831E-05	
0.2643	0.05130935	-0.5991889	-0.1606578	-0.440195	3.641857E-05	
0.2644	0.0513463	-0.5991889	-0.1606577	-0.440195	3.180558E-05	
0.2645	0.0513463	-0.5991889	-0.1606576	-0.440195	3.20755E-05	
0.2646	0.05137772	-0.5991889	-0.1606576	-0.440195	3.152361E-05	
0.2647	0.05137772	-0.5991889	-0.1606575	-0.440195	3.664538E-05	
0.2648	0.05141513	-0.5991889	-0.1606574	-0.440195	3.203314E-05	
0.2649	0.05141513	-0.5991889	-0.1606574	-0.440195	3.230317E-05	
0.265	0.05144705	-0.5991889	-0.1606573	-0.440195	3.17516E-05	
0.2651	0.05144705	-0.5991889	-0.1606572	-0.440195	3.68754E-05	
0.2652	0.05148496	-0.5991889	-0.1606572	-0.440195	3.22649E-05	
0.2653	0.05148496	-0.5991889	-0.1606571	-0.440195	3.253581E-05	
0.2654	0.05151741	-0.5991889	-0.160657	-0.440195	3.198391E-05	
0.2655	0.05151741	-0.5991889	-0.1606569	-0.440195	3.710808E-05	
0.2656	0.05155586	-0.5991889	-0.1606569	-0.440195	3.249915E-05	
0.2657	0.05155586	-0.5991889	-0.1606568	-0.440195	3.277118E-05	
0.2658	0.05158887	-0.5991889	-0.1606567	-0.440195	3.222078E-05	
0.2659	0.05158887	-0.5991889	-0.1606567	-0.440195	3.734684E-05	
0.266	0.05162791	-0.5991889	-0.1606566	-0.440195	3.273733E-05	
0.2661	0.05162791	-0.5991889	-0.1606565	-0.440195	3.301131E-05	
0.2662	0.05166152	-0.5991889	-0.1606564	-0.440195	3.246199E-05	
0.2663	0.05166152	-0.5991889	-0.1606564	-0.440195	3.75899E-05	
0.2664	0.05170117	-0.5991889	-0.1606563	-0.440195	3.297962E-05	
0.2665	0.05170117	-0.5991889	-0.1606562	-0.440195	3.32536E-05	
0.2666	0.05173543	-0.5991889	-0.1606561	-0.440195	3.270537E-05	
0.2667	0.05173543	-0.5991889	-0.1606561	-0.440195	3.783442E-05	
0.2668	0.05177573	-0.5991889	-0.160656	-0.440195	3.322734E-05	
0.2669	0.05177573	-0.5991889	-0.1606559	-0.440195	3.350362E-05	
0.267	0.05181066	-0.5991889	-0.1606558	-0.440195	3.295569E-05	
0.2671	0.05181066	-0.5991889	-0.1606558	-0.440195	3.808572E-05	
0.2672	0.05185165	-0.5991889	-0.1606557	-0.440195	3.347878E-05	
0.2673	0.05185165	-0.5991889	-0.1606556	-0.440195	3.375588E-05	
0.2674	0.05188729	-0.5991889	-0.1606555	-0.440195	3.320855E-05	
0.2675	0.05188729	-0.5991889	-0.1606555	-0.440195	3.834054E-05	
0.2676	0.051929	-0.5991889	-0.1606554	-0.440195	3.373384E-05	
0.2677	0.051929	-0.5991889	-0.1606553	-0.440195	3.40126E-05	
0.2678	0.0519654	-0.5991889	-0.1606552	-0.440195	3.346599E-05	
0.2679	0.0519654	-0.5991889	-0.1606551	-0.440195	3.877557E-05	
0.268	0.05200786	-0.5991889	-0.1606551	-0.440195	3.41136E-05	
0.2681	0.05200786	-0.5991889	-0.160655	-0.440195	3.436155E-05	
0.2682	0.05204505	-0.5991889	-0.1606549	-0.440195	3.376778E-05	
0.2683	0.05204505	-0.5991889	-0.1606548	-0.440195	3.999268E-05	
0.2684	0.0520882	-0.5991889	-0.1606547	-0.440195	3.49911E-05	
0.2685	0.0520882	-0.5991889	-0.1606546	-0.440195	3.506392E-05	
0.2686	0.05212617	-0.5991889	-0.1606546	-0.440195	3.422629E-05	
0.2687	0.05212617	-0.5991889	-0.1606545	-0.440195	4.133618E-05	
0.2688	0.05216958	-0.5991889	-0.1606544	-0.440195	3.585986E-05	
0.2689	0.05216958	-0.5991889	-0.1606543	-0.440195	3.571373E-05	
0.269	0.05220814	-0.5991889	-0.1606542	-0.440195	3.463118E-05	
0.2691	0.05220814	-0.5991889	-0.1606542	-0.440195	4.264115E-05	
0.2692	0.0522519	-0.5991889	-0.1606541	-0.440195	3.711364E-05	
0.2693	0.0522519	-0.5991889	-0.160654	-0.440195	3.797802E-05	
0.2694	0.0522919	-0.5991889	-0.1606539	-0.440195	3.753845E-05	
0.2695	0.0522919	-0.5991889	-0.1606538	-0.440195	4.662255E-05	
0.2696	0.05233834	-0.5991889	-0.1606537	-0.440195	4.216678E-05	
0.2697	0.05233834	-0.5991889	-0.1606536	-0.440195	4.418206E-05	
0.2698	0.05238175	-0.5991889	-0.1606535	-0.440195	4.488508E-05	
0.2699	0.05238175	-0.5991889	-0.1606534	-0.440195	5.510959E-05	
0.27	0.0524315	-0.5991889	-0.1606533	-0.440195	5.168074E-05	
0.2701	0.0524315	-0.5991889	-0.1606532	-0.440195	5.483912E-05	
0.2702	0.05247808	-0.5991889	-0.1606531	-0.440195	5.678691E-05	
0.2703	0.05247808	-0.5991889	-0.160653	-0.440195	6.843949E-05	
0.2704	0.0525311	-0.5991889	-0.1606528	-0.440195	6.648617E-05	
0.2705	0.0525311	-0.5991889	-0.1606527	-0.440195	7.134007E-05	
0.2706	0.05258155	-0.5991889	-0.1606525	-0.440195	7.505137E-05	
0.2707	0.05258155	-0.5991889	-0.1606524	-0.440195	8.849513E-05	
0.2708	0.05263883	-0.5991889	-0.1606522	-0.440195	8.813143E-05	
0.2709	0.05263883	-0.5991889	-0.160652	-0.440195	9.459959E-05	
0.271	0.05269318	-0.5991889	-0.1606518	-0.440195	9.99429E-05	
0.2711	0.05269318	-0.5991889	-0.1606516	-0.440195	0.000115033	
0.2712	0.05275411	-0.5991889	-0.1606514	-0.440195	0.0001162534	
0.2713	0.05275411	-0.5991889	-0.1606512	-0.440195	0.0001243581	
0.2714	0.05281205	-0.5991889	-0.1606509	-0.440195	0.0001313661	
0.2715	0.05281205	-0.5991889	-0.1606507	-0.440195	0.000148115	
0.2716	0.05287656	-0.5991889	-0.1606504	-0.440195	0.0001509566	
0.2717	0.05287656	-0.5991889	-0.1606501	-0.440195	0.000160708	
0.2718	0.05293799	-0.5991889	-0.1606498	-0.440195	0.000169394	
0.2719	0.05293799	-0.5991889	-0.1606495	-0.440195	0.0001878418	
0.272	0.05300591	-0.5991889	-0.1606492	-0.440195	0.0001929722	
0.2721	0.05300591	-0.5991889	-0.1606488	-0.440195	0.0002054633	
0.2722	0.05308605	-0.5991887	-0.1606485	-0.440195	0.0002175249	
0.2723	0.05308605	-0.5991886	-0.1606481	-0.440195	0.0002401574	
0.2724	0.05319555	-0.5991883	-0.1606478	-0.440195	0.0002493841	
0.2725	0.05319555	-0.5991879	-0.1606475	-0.440195	0.0002660243	
0.2726	0.05333312	-0.5991873	-0.1606473	-0.440195	0.0002822371	
0.2727	0.05333312	-0.5991864	-0.1606471	-0.440195	0.0003089672	
0.2728	0.05349761	-0.5991853	-0.160647	-0.440195	0.0003223282	
0.2729	0.05349761	-0.599184	-0.1606469	-0.440195	0.0003430731	
0.273	0.05368771	-0.5991824	-0.1606469	-0.440195	0.0003634115	
0.2731	0.05368771	-0.5991805	-0.160647	-0.440195	0.0003942412	
0.2732	0.05390241	-0.5991782	-0.1606473	-0.440195	0.000411702	
0.2733	0.05390241	-0.5991755	-0.1606476	-0.440195	0.0004369865	
0.2734	0.05414042	-0.5991724	-0.160648	-0.440195	0.0004626053	
0.2735	0.05414042	-0.5991689	-0.1606486	-0.440195	0.0004986589	
0.2736	0.05440044	-0.5991649	-0.1606493	-0.440195	0.0005236783	
0.2737	0.05440044	-0.5991604	-0.1606501	-0.440195	0.0005567722	
0.2738	0.05468111	-0.5991554	-0.1606511	-0.440195	0.0005901899	
0.2739	0.05468111	-0.5991498	-0.1606521	-0.440195	0.0006340719	
0.274	0.05498174	-0.5991436	-0.1606533	-0.440195	0.0006671024	
0.2741	0.05498174	-0.5991368	-0.1606547	-0.440195	0.0007080968	
0.2742	0.05530078	-0.5991293	-0.1606561	-0.440195	0.0007493967	
0.2743	0.05530078	-0.5991211	-0.1606577	-0.440195	0.0008011223	
0.2744	0.05563758	-0.5991122	-0.1606594	-0.440195	0.0008421564	
0.2745	0.05563758	-0.5991026	-0.1606613	-0.440195	0.0008910541	
0.2746	0.05599082	-0.5990922	-0.1606633	-0.440195	0.0009402428	
0.2747	0.05599082	-0.599081	-0.1606654	-0.440195	0.0009998395	
0.2748	0.05635984	-0.5990689	-0.1606677	-0.440195	0.001048841	
0.2749	0.05635984	-0.5990561	-0.1606701	-0.440195	0.001105636	
0.275	0.05674332	-0.5990422	-0.1606726	-0.440195	0.00116271	
0.2751	0.05674332	-0.5990275	-0.1606752	-0.440195	0.001230152	
0.2752	0.05714066	-0.5990118	-0.160678	-0.440195	0.001293471	
0.2753	0.05714066	-0.5989953	-0.160681	-0.440195	0.001367843	
0.2754	0.05755074	-0.5989778	-0.160684	-0.440195	0.001443962	
0.2755	0.05755074	-0.5989594	-0.1606872	-0.440195	0.001528181	
0.2756	0.05797333	-0.5989401	-0.1606905	-0.440195	0.00160656	
0.2757	0.05797333	-0.5989197	-0.1606939	-0.440195	0.001691372	
0.2758	0.05840712	-0.5988985	-0.1606975	-0.440195	0.001777647	
0.2759	0.05840712	-0.5988762	-0.1607011	-0.440195	0.001871962	
0.276	0.0588514	-0.5988529	-0.1607049	-0.440195	0.001960335	
0.2761	0.0588514	-0.5988286	-0.1607088	-0.440195	0.002055236	
0.2762	0.05930597	-0.5988032	-0.1607128	-0.440195	0.002151543	
0.2763	0.05930597	-0.5987768	-0.1607169	-0.440195	0.002255683	
0.2764	0.05976957	-0.5987492	-0.1607212	-0.440195	0.002354272	
0.2765	0.05976957	-0.5987205	-0.1607255	-0.440195	0.00245911	
0.2766	0.06024193	-0.5986907	-0.16073	-0.440195	0.002565388	
0.2767	0.06024193	-0.5986597	-0.1607345	-0.440195	0.002679493	
0.2768	0.06072181	-0.5986275	-0.1607392	-0.440195	0.00278787	
0.2769	0.06072181	-0.5985941	-0.160744	-0.440195	0.002902601	
0.277	0.06120888	-0.5985596	-0.1607488	-0.440195	0.003018767	
0.2771	0.06120888	-0.5985238	-0.1607538	-0.440195	0.003142733	
0.2772	0.06170194	-0.5984867	-0.1607588	-0.440195	0.003260887	
0.2773	0.06170194	-0.5984484	-0.160764	-0.440195	0.003385419	
0.2774	0.06220067	-0.5984088	-0.1607692	-0.440195	0.00351138	
0.2775	0.06220067	-0.5983679	-0.1607745	-0.440195	0.003645078	
0.2776	0.06270388	-0.5983257	-0.1607799	-0.440195	0.003772954	
0.2777	0.06270388	-0.5982821	-0.1607853	-0.440195	0.003907188	
0.2778	0.06321134	-0.5982372	-0.1607908	-0.440195	0.004042855	
0.2779	0.06321134	-0.5981909	-0.1607964	-0.440195	0.004186205	
0.278	0.06372193	-0.5981432	-0.1608021	-0.440195	0.004323674	
0.2781	0.06372193	-0.5980942	-0.1608078	-0.440195	0.00446751	
0.2782	0.06423531	-0.5980437	-0.1608136	-0.440195	0.004612767	
0.2783	0.06423531	-0.5979918	-0.1608195	-0.440195	0.004765668	
0.2784	0.06475035	-0.5979384	-0.1608253	-0.440195	0.004912625	
0.2785	0.06475035	-0.5978835	-0.1608313	-0.440195	0.005065956	
0.2786	0.06526694	-0.5978273	-0.1608372	-0.440195	0.005220248	
0.2787	0.06526694	-0.5977695	-0.1608432	-0.440195	0.005381232	
0.2788	0.06577864	-0.5977102	-0.1608492	-0.440195	0.005535299	
0.2789	0.06577864	-0.5976495	-0.1608553	-0.440195	0.005694803	
0.279	0.0662692	-0.5975873	-0.1608613	-0.440195	0.005854779	
0.2791	0.0662692	-0.5975237	-0.1608673	-0.440195	0.006021412	
0.2792	0.06673835	-0.5974585	-0.1608733	-0.440195	0.006181126	
0.2793	0.06673835	-0.597392	-0.1608793	-0.440195	0.006346297	
