Time	(21) BR S1i	(22) BR S2i	(23) BR S3i	(24) BR S4i	
6.0212	-0.05895378	-0.04178239	-0.06104622	-0.0782176	
6.0214	-0.05895453	-0.04178127	-0.06104546	-0.07821873	
6.0216	-0.05895528	-0.04178015	-0.06104472	-0.07821985	
6.0218	-0.05895603	-0.04177903	-0.06104397	-0.07822097	
6.022	-0.05895678	-0.04177791	-0.06104322	-0.0782221	
6.0222	-0.05895753	-0.04177679	-0.06104247	-0.07822321	
6.0224	-0.05895828	-0.04177567	-0.06104172	-0.07822433	
6.0226	-0.05895903	-0.04177455	-0.06104098	-0.07822545	
6.0228	-0.05895977	-0.04177343	-0.06104023	-0.07822657	
6.023	-0.05896052	-0.04177232	-0.06103949	-0.07822768	
6.0232	-0.05896126	-0.0417712	-0.06103874	-0.0782288	
6.0234	-0.05896201	-0.04177009	-0.06103799	-0.07822991	
6.0236	-0.05896275	-0.04176897	-0.06103725	-0.07823103	
6.0238	-0.0589635	-0.04176786	-0.0610365	-0.07823214	
6.024	-0.05896424	-0.04176675	-0.06103576	-0.07823325	
6.0242	-0.05896498	-0.04176563	-0.06103502	-0.07823437	
6.0244	-0.05896572	-0.04176452	-0.06103428	-0.07823548	
6.0246	-0.05896647	-0.04176341	-0.06103354	-0.07823659	
6.0248	-0.05896721	-0.0417623	-0.06103279	-0.0782377	
6.025	-0.05896795	-0.04176119	-0.06103205	-0.07823881	
6.0252	-0.05896869	-0.04176009	-0.06103131	-0.07823991	
6.0254	-0.05896943	-0.04175898	-0.06103057	-0.07824102	
6.0256	-0.05897017	-0.04175787	-0.06102983	-0.07824213	
6.0258	-0.0589709	-0.04175677	-0.0610291	-0.07824323	
6.026	-0.05897164	-0.04175566	-0.06102836	-0.07824434	
6.0262	-0.05897238	-0.04175456	-0.06102762	-0.07824545	
6.0264	-0.05897312	-0.04175346	-0.06102688	-0.07824654	
6.0266	-0.05897385	-0.04175235	-0.06102614	-0.07824765	
6.0268	-0.05897459	-0.04175125	-0.06102541	-0.07824875	
6.027	-0.05897532	-0.04175015	-0.06102467	-0.07824985	
6.0272	-0.05897606	-0.04174905	-0.06102394	-0.07825095	
6.0274	-0.0589768	-0.04174795	-0.0610232	-0.07825205	
6.0276	-0.05897753	-0.04174685	-0.06102247	-0.07825315	
6.0278	-0.05897826	-0.04174575	-0.06102174	-0.07825425	
6.028	-0.058979	-0.04174465	-0.061021	-0.07825535	
6.0282	-0.05897973	-0.04174356	-0.06102027	-0.07825644	
6.0284	-0.05898046	-0.04174246	-0.06101954	-0.07825754	
6.0286	-0.05898119	-0.04174136	-0.06101881	-0.07825863	
6.0288	-0.05898192	-0.04174027	-0.06101808	-0.07825973	
6.029	-0.05898266	-0.04173918	-0.06101735	-0.07826082	
6.0292	-0.05898339	-0.04173809	-0.06101662	-0.07826191	
6.0294	-0.05898411	-0.04173699	-0.06101589	-0.07826301	
6.0296	-0.05898484	-0.0417359	-0.06101516	-0.07826409	
6.0298	-0.05898557	-0.04173481	-0.06101443	-0.07826519	
6.03	-0.0589863	-0.04173372	-0.0610137	-0.07826628	
6.0302	-0.05898703	-0.04173263	-0.06101298	-0.07826737	
6.0304	-0.05898775	-0.04173154	-0.06101225	-0.07826845	
6.0306	-0.05898848	-0.04173046	-0.06101152	-0.07826954	
6.0308	-0.0589892	-0.04172937	-0.0610108	-0.07827063	
6.031	-0.05898993	-0.04172828	-0.06101007	-0.07827172	
6.0312	-0.05899065	-0.0417272	-0.06100935	-0.0782728	
6.0314	-0.05899138	-0.04172612	-0.06100862	-0.07827388	
6.0316	-0.0589921	-0.04172503	-0.06100789	-0.07827497	
6.0318	-0.05899283	-0.04172395	-0.06100718	-0.07827605	
6.032	-0.05899355	-0.04172287	-0.06100645	-0.07827713	
6.0322	-0.05899427	-0.04172178	-0.06100573	-0.07827821	
6.0324	-0.05899499	-0.0417207	-0.06100501	-0.07827929	
6.0326	-0.05899572	-0.04171962	-0.06100428	-0.07828037	
6.0328	-0.05899644	-0.04171854	-0.06100356	-0.07828145	
6.033	-0.05899715	-0.04171747	-0.06100285	-0.07828254	
6.0332	-0.05899788	-0.04171639	-0.06100212	-0.07828361	
6.0334	-0.0589986	-0.04171531	-0.06100141	-0.07828469	
6.0336	-0.05899931	-0.04171424	-0.06100069	-0.07828576	
6.0338	-0.05900003	-0.04171316	-0.06099997	-0.07828684	
6.034	-0.05900075	-0.04171208	-0.06099925	-0.07828791	
6.0342	-0.05900146	-0.04171101	-0.06099853	-0.07828899	
6.0344	-0.05900218	-0.04170994	-0.06099782	-0.07829006	
6.0346	-0.0590029	-0.04170886	-0.0609971	-0.07829113	
6.0348	-0.05900361	-0.0417078	-0.06099638	-0.07829221	
6.035	-0.05900433	-0.04170672	-0.06099567	-0.07829328	
6.0352	-0.05900505	-0.04170565	-0.06099495	-0.07829435	
6.0354	-0.05900576	-0.04170458	-0.06099424	-0.07829542	
6.0356	-0.05900647	-0.04170351	-0.06099353	-0.07829649	
6.0358	-0.05900719	-0.04170245	-0.06099281	-0.07829756	
6.036	-0.0590079	-0.04170138	-0.0609921	-0.07829862	
6.0362	-0.05900861	-0.04170031	-0.06099139	-0.07829969	
6.0364	-0.05900932	-0.04169925	-0.06099068	-0.07830076	
6.0366	-0.05901004	-0.04169818	-0.06098996	-0.07830182	
6.0368	-0.05901075	-0.04169711	-0.06098925	-0.07830288	
6.037	-0.05901146	-0.04169605	-0.06098854	-0.07830395	
6.0372	-0.05901217	-0.04169499	-0.06098783	-0.07830501	
6.0374	-0.05901287	-0.04169393	-0.06098713	-0.07830607	
6.0376	-0.05901359	-0.04169286	-0.06098641	-0.07830714	
6.0378	-0.05901429	-0.04169181	-0.06098571	-0.07830819	
6.038	-0.059015	-0.04169074	-0.060985	-0.07830925	
6.0382	-0.05901571	-0.04168969	-0.06098429	-0.07831032	
6.0384	-0.05901641	-0.04168863	-0.06098359	-0.07831137	
6.0386	-0.05901712	-0.04168757	-0.06098288	-0.07831243	
6.0388	-0.05901783	-0.04168651	-0.06098217	-0.07831348	
6.039	-0.05901853	-0.04168546	-0.06098147	-0.07831454	
6.0392	-0.05901924	-0.0416844	-0.06098076	-0.0783156	
6.0394	-0.05901994	-0.04168335	-0.06098006	-0.07831665	
6.0396	-0.05902065	-0.04168229	-0.06097936	-0.07831771	
6.0398	-0.05902135	-0.04168124	-0.06097865	-0.07831876	
6.04	-0.05902205	-0.04168018	-0.06097795	-0.07831982	
6.0402	-0.05902275	-0.04167914	-0.06097725	-0.07832087	
6.0404	-0.05902345	-0.04167808	-0.06097655	-0.07832192	
6.0406	-0.05902416	-0.04167703	-0.06097584	-0.07832297	
6.0408	-0.05902486	-0.04167598	-0.06097514	-0.07832401	
6.041	-0.05902556	-0.04167493	-0.06097444	-0.07832506	
6.0412	-0.05902626	-0.04167388	-0.06097374	-0.07832611	
6.0414	-0.05902696	-0.04167284	-0.06097304	-0.07832716	
6.0416	-0.05902766	-0.04167179	-0.06097234	-0.07832821	
6.0418	-0.05902835	-0.04167074	-0.06097164	-0.07832926	
6.042	-0.05902905	-0.0416697	-0.06097095	-0.0783303	
6.0422	-0.05902975	-0.04166866	-0.06097025	-0.07833134	
6.0424	-0.05903045	-0.04166761	-0.06096955	-0.07833239	
6.0426	-0.05903114	-0.04166657	-0.06096886	-0.07833343	
6.0428	-0.05903184	-0.04166552	-0.06096816	-0.07833447	
6.043	-0.05903254	-0.04166448	-0.06096746	-0.07833552	
6.0432	-0.05903323	-0.04166345	-0.06096677	-0.07833656	
6.0434	-0.05903392	-0.0416624	-0.06096607	-0.07833759	
6.0436	-0.05903462	-0.04166136	-0.06096538	-0.07833864	
6.0438	-0.05903531	-0.04166033	-0.06096469	-0.07833967	
6.044	-0.05903601	-0.04165929	-0.060964	-0.07834072	
6.0442	-0.0590367	-0.04165825	-0.0609633	-0.07834175	
6.0444	-0.05903739	-0.04165721	-0.06096261	-0.07834279	
6.0446	-0.05903808	-0.04165618	-0.06096192	-0.07834382	
6.0448	-0.05903877	-0.04165514	-0.06096123	-0.07834486	
6.045	-0.05903946	-0.04165411	-0.06096054	-0.07834589	
6.0452	-0.05904015	-0.04165307	-0.06095985	-0.07834693	
6.0454	-0.05904084	-0.04165204	-0.06095916	-0.07834796	
6.0456	-0.05904153	-0.04165101	-0.06095847	-0.07834899	
6.0458	-0.05904222	-0.04164997	-0.06095778	-0.07835002	
6.046	-0.05904291	-0.04164894	-0.06095709	-0.07835106	
6.0462	-0.0590436	-0.04164791	-0.0609564	-0.07835209	
6.0464	-0.05904428	-0.04164689	-0.06095571	-0.07835311	
6.0466	-0.05904497	-0.04164585	-0.06095503	-0.07835414	
6.0468	-0.05904566	-0.04164483	-0.06095434	-0.07835517	
6.047	-0.05904634	-0.0416438	-0.06095366	-0.0783562	
6.0472	-0.05904703	-0.04164277	-0.06095297	-0.07835723	
6.0474	-0.05904771	-0.04164175	-0.06095229	-0.07835825	
6.0476	-0.0590484	-0.04164072	-0.0609516	-0.07835928	
6.0478	-0.05904908	-0.0416397	-0.06095092	-0.0783603	
6.048	-0.05904976	-0.04163868	-0.06095023	-0.07836132	
6.0482	-0.05905045	-0.04163765	-0.06094955	-0.07836235	
6.0484	-0.05905113	-0.04163663	-0.06094887	-0.07836337	
6.0486	-0.05905181	-0.04163561	-0.06094819	-0.07836439	
6.0488	-0.05905249	-0.04163459	-0.06094751	-0.07836542	
6.049	-0.05905318	-0.04163356	-0.06094683	-0.07836644	
6.0492	-0.05905385	-0.04163255	-0.06094614	-0.07836745	
6.0494	-0.05905453	-0.04163153	-0.06094547	-0.07836847	
6.0496	-0.05905522	-0.04163051	-0.06094478	-0.07836949	
6.0498	-0.05905589	-0.0416295	-0.06094411	-0.0783705	
6.05	-0.05905657	-0.04162848	-0.06094343	-0.07837152	
6.0502	-0.05905725	-0.04162746	-0.06094275	-0.07837254	
6.0504	-0.05905793	-0.04162645	-0.06094207	-0.07837355	
6.0506	-0.05905861	-0.04162543	-0.06094139	-0.07837457	
6.0508	-0.05905928	-0.04162442	-0.06094072	-0.07837559	
6.051	-0.05905996	-0.04162341	-0.06094004	-0.07837659	
6.0512	-0.05906063	-0.04162239	-0.06093936	-0.0783776	
6.0514	-0.05906131	-0.04162138	-0.06093869	-0.07837862	
6.0516	-0.05906198	-0.04162037	-0.06093802	-0.07837963	
6.0518	-0.05906266	-0.04161936	-0.06093734	-0.07838064	
6.052	-0.05906333	-0.04161835	-0.06093667	-0.07838165	
6.0522	-0.059064	-0.04161734	-0.060936	-0.07838266	
6.0524	-0.05906468	-0.04161633	-0.06093532	-0.07838367	
6.0526	-0.05906535	-0.04161532	-0.06093465	-0.07838468	
6.0528	-0.05906602	-0.04161432	-0.06093398	-0.07838568	
6.053	-0.05906669	-0.04161331	-0.06093331	-0.07838669	
6.0532	-0.05906736	-0.0416123	-0.06093263	-0.07838769	
6.0534	-0.05906804	-0.0416113	-0.06093197	-0.0783887	
6.0536	-0.05906871	-0.0416103	-0.0609313	-0.0783897	
6.0538	-0.05906938	-0.04160929	-0.06093062	-0.07839071	
6.054	-0.05907004	-0.04160829	-0.06092995	-0.07839171	
6.0542	-0.05907071	-0.04160729	-0.06092929	-0.07839271	
6.0544	-0.05907138	-0.04160629	-0.06092862	-0.07839371	
6.0546	-0.05907205	-0.04160529	-0.06092795	-0.07839471	
6.0548	-0.05907272	-0.04160429	-0.06092728	-0.07839571	
6.055	-0.05907338	-0.04160329	-0.06092662	-0.07839672	
6.0552	-0.05907405	-0.04160229	-0.06092595	-0.07839771	
6.0554	-0.05907471	-0.04160129	-0.06092528	-0.0783987	
6.0556	-0.05907538	-0.04160029	-0.06092462	-0.0783997	
6.0558	-0.05907604	-0.0415993	-0.06092395	-0.0784007	
6.056	-0.05907671	-0.04159831	-0.06092329	-0.07840169	
6.0562	-0.05907737	-0.04159731	-0.06092262	-0.07840269	
6.0564	-0.05907804	-0.04159632	-0.06092196	-0.07840368	
6.0566	-0.0590787	-0.04159532	-0.0609213	-0.07840468	
6.0568	-0.05907936	-0.04159433	-0.06092063	-0.07840567	
6.057	-0.05908003	-0.04159334	-0.06091997	-0.07840666	
6.0572	-0.05908069	-0.04159234	-0.06091931	-0.07840765	
6.0574	-0.05908135	-0.04159135	-0.06091865	-0.07840864	
6.0576	-0.05908201	-0.04159037	-0.06091799	-0.07840963	
6.0578	-0.05908267	-0.04158938	-0.06091733	-0.07841063	
6.058	-0.05908333	-0.04158838	-0.06091667	-0.07841162	
6.0582	-0.05908399	-0.0415874	-0.06091601	-0.0784126	
6.0584	-0.05908465	-0.04158641	-0.06091535	-0.07841359	
6.0586	-0.05908531	-0.04158542	-0.06091469	-0.07841457	
6.0588	-0.05908597	-0.04158444	-0.06091404	-0.07841556	
6.059	-0.05908662	-0.04158345	-0.06091338	-0.07841655	
6.0592	-0.05908728	-0.04158247	-0.06091272	-0.07841753	
6.0594	-0.05908794	-0.04158149	-0.06091207	-0.07841852	
6.0596	-0.05908859	-0.0415805	-0.06091141	-0.0784195	
6.0598	-0.05908925	-0.04157952	-0.06091075	-0.07842048	
6.06	-0.0590899	-0.04157854	-0.0609101	-0.07842147	
6.0602	-0.05909056	-0.04157756	-0.06090944	-0.07842244	
6.0604	-0.05909121	-0.04157658	-0.06090879	-0.07842343	
6.0606	-0.05909187	-0.0415756	-0.06090814	-0.0784244	
6.0608	-0.05909252	-0.04157462	-0.06090748	-0.07842539	
6.061	-0.05909317	-0.04157364	-0.06090683	-0.07842636	
6.0612	-0.05909383	-0.04157266	-0.06090618	-0.07842734	
6.0614	-0.05909448	-0.04157168	-0.06090552	-0.07842832	
6.0616	-0.05909513	-0.0415707	-0.06090487	-0.0784293	
6.0618	-0.05909578	-0.04156973	-0.06090422	-0.07843027	
6.062	-0.05909643	-0.04156876	-0.06090357	-0.07843124	
6.0622	-0.05909708	-0.04156778	-0.06090292	-0.07843222	
6.0624	-0.05909773	-0.04156681	-0.06090227	-0.07843319	
6.0626	-0.05909838	-0.04156584	-0.06090162	-0.07843416	
6.0628	-0.05909903	-0.04156486	-0.06090097	-0.07843514	
6.063	-0.05909967	-0.04156389	-0.06090033	-0.07843611	
6.0632	-0.05910032	-0.04156292	-0.06089967	-0.07843708	
6.0634	-0.05910097	-0.04156195	-0.06089903	-0.07843805	
6.0636	-0.05910162	-0.04156098	-0.06089838	-0.07843902	
6.0638	-0.05910226	-0.04156001	-0.06089773	-0.07843999	
6.064	-0.05910291	-0.04155904	-0.06089709	-0.07844096	
6.0642	-0.05910356	-0.04155808	-0.06089645	-0.07844193	
6.0644	-0.0591042	-0.04155711	-0.0608958	-0.07844289	
6.0646	-0.05910484	-0.04155614	-0.06089515	-0.07844386	
6.0648	-0.05910549	-0.04155518	-0.06089451	-0.07844482	
6.065	-0.05910613	-0.04155421	-0.06089387	-0.07844579	
6.0652	-0.05910678	-0.04155325	-0.06089322	-0.07844675	
6.0654	-0.05910742	-0.04155228	-0.06089258	-0.07844771	
6.0656	-0.05910806	-0.04155132	-0.06089194	-0.07844868	
6.0658	-0.0591087	-0.04155036	-0.0608913	-0.07844964	
6.066	-0.05910935	-0.0415494	-0.06089066	-0.07845061	
6.0662	-0.05910999	-0.04154843	-0.06089001	-0.07845157	
6.0664	-0.05911063	-0.04154747	-0.06088937	-0.07845253	
6.0666	-0.05911127	-0.04154652	-0.06088873	-0.07845348	
6.0668	-0.05911191	-0.04154556	-0.06088809	-0.07845444	
6.067	-0.05911255	-0.0415446	-0.06088745	-0.0784554	
6.0672	-0.05911319	-0.04154364	-0.06088682	-0.07845636	
6.0674	-0.05911382	-0.04154269	-0.06088617	-0.07845732	
6.0676	-0.05911446	-0.04154173	-0.06088554	-0.07845827	
6.0678	-0.0591151	-0.04154078	-0.0608849	-0.07845923	
6.068	-0.05911574	-0.04153982	-0.06088426	-0.07846018	
6.0682	-0.05911637	-0.04153886	-0.06088363	-0.07846113	
6.0684	-0.05911701	-0.04153791	-0.06088299	-0.07846209	
6.0686	-0.05911765	-0.04153696	-0.06088236	-0.07846304	
6.0688	-0.05911828	-0.041536	-0.06088172	-0.07846399	
6.069	-0.05911892	-0.04153506	-0.06088109	-0.07846495	
6.0692	-0.05911955	-0.0415341	-0.06088045	-0.07846589	
6.0694	-0.05912018	-0.04153315	-0.06087982	-0.07846685	
6.0696	-0.05912082	-0.0415322	-0.06087919	-0.07846779	
6.0698	-0.05912145	-0.04153125	-0.06087855	-0.07846875	
6.07	-0.05912208	-0.04153031	-0.06087792	-0.07846969	
6.0702	-0.05912271	-0.04152936	-0.06087729	-0.07847064	
6.0704	-0.05912334	-0.04152841	-0.06087666	-0.07847159	
6.0706	-0.05912398	-0.04152746	-0.06087602	-0.07847253	
6.0708	-0.05912461	-0.04152652	-0.06087539	-0.07847348	
6.071	-0.05912524	-0.04152558	-0.06087476	-0.07847442	
6.0712	-0.05912587	-0.04152463	-0.06087413	-0.07847537	
6.0714	-0.0591265	-0.04152369	-0.0608735	-0.07847631	
6.0716	-0.05912713	-0.04152275	-0.06087288	-0.07847726	
6.0718	-0.05912776	-0.0415218	-0.06087225	-0.07847819	
6.072	-0.05912838	-0.04152086	-0.06087162	-0.07847914	
6.0722	-0.05912901	-0.04151992	-0.06087099	-0.07848008	
6.0724	-0.05912964	-0.04151898	-0.06087036	-0.07848102	
6.0726	-0.05913026	-0.04151804	-0.06086974	-0.07848196	
6.0728	-0.05913089	-0.0415171	-0.06086911	-0.0784829	
6.073	-0.05913152	-0.04151616	-0.06086848	-0.07848383	
6.0732	-0.05913214	-0.04151523	-0.06086786	-0.07848477	
6.0734	-0.05913277	-0.04151429	-0.06086724	-0.07848571	
6.0736	-0.05913339	-0.04151335	-0.06086661	-0.07848665	
6.0738	-0.05913401	-0.04151242	-0.06086599	-0.07848758	
6.074	-0.05913464	-0.04151148	-0.06086536	-0.07848852	
6.0742	-0.05913526	-0.04151054	-0.06086474	-0.07848945	
6.0744	-0.05913588	-0.04150961	-0.06086412	-0.07849038	
6.0746	-0.05913651	-0.04150868	-0.06086349	-0.07849132	
6.0748	-0.05913713	-0.04150775	-0.06086287	-0.07849225	
6.075	-0.05913775	-0.04150682	-0.06086225	-0.07849319	
6.0752	-0.05913837	-0.04150588	-0.06086163	-0.07849412	
6.0754	-0.05913899	-0.04150495	-0.06086101	-0.07849505	
6.0756	-0.05913961	-0.04150403	-0.06086039	-0.07849597	
6.0758	-0.05914023	-0.04150309	-0.06085977	-0.0784969	
6.076	-0.05914085	-0.04150217	-0.06085915	-0.07849783	
6.0762	-0.05914147	-0.04150124	-0.06085853	-0.07849876	
6.0764	-0.05914209	-0.04150031	-0.06085791	-0.07849969	
6.0766	-0.05914271	-0.04149938	-0.06085729	-0.07850061	
6.0768	-0.05914332	-0.04149846	-0.06085668	-0.07850154	
6.077	-0.05914394	-0.04149753	-0.06085606	-0.07850247	
6.0772	-0.05914456	-0.04149661	-0.06085544	-0.07850339	
6.0774	-0.05914517	-0.04149569	-0.06085483	-0.07850432	
6.0776	-0.05914579	-0.04149476	-0.06085421	-0.07850524	
6.0778	-0.05914641	-0.04149384	-0.06085359	-0.07850616	
6.078	-0.05914702	-0.04149292	-0.06085298	-0.07850708	
6.0782	-0.05914763	-0.041492	-0.06085236	-0.078508	
6.0784	-0.05914825	-0.04149107	-0.06085175	-0.07850893	
6.0786	-0.05914886	-0.04149016	-0.06085114	-0.07850984	
6.0788	-0.05914948	-0.04148924	-0.06085052	-0.07851076	
6.079	-0.05915009	-0.04148832	-0.06084991	-0.07851169	
6.0792	-0.0591507	-0.0414874	-0.0608493	-0.0785126	
6.0794	-0.05915131	-0.04148648	-0.06084869	-0.07851352	
6.0796	-0.05915193	-0.04148556	-0.06084808	-0.07851443	
6.0798	-0.05915254	-0.04148465	-0.06084746	-0.07851535	
6.08	-0.05915315	-0.04148373	-0.06084685	-0.07851627	
6.0802	-0.05915376	-0.04148282	-0.06084624	-0.07851718	
6.0804	-0.05915437	-0.0414819	-0.06084564	-0.07851809	
6.0806	-0.05915498	-0.04148099	-0.06084502	-0.07851901	
6.0808	-0.05915558	-0.04148008	-0.06084441	-0.07851993	
6.081	-0.05915619	-0.04147917	-0.06084381	-0.07852083	
6.0812	-0.0591568	-0.04147825	-0.0608432	-0.07852175	
6.0814	-0.05915741	-0.04147734	-0.06084259	-0.07852266	
6.0816	-0.05915802	-0.04147643	-0.06084199	-0.07852357	
6.0818	-0.05915862	-0.04147552	-0.06084138	-0.07852448	
6.082	-0.05915923	-0.04147461	-0.06084077	-0.07852539	
6.0822	-0.05915983	-0.04147371	-0.06084017	-0.0785263	
6.0824	-0.05916044	-0.0414728	-0.06083956	-0.0785272	
6.0826	-0.05916104	-0.04147189	-0.06083895	-0.07852811	
6.0828	-0.05916165	-0.04147098	-0.06083835	-0.07852902	
6.083	-0.05916226	-0.04147007	-0.06083775	-0.07852992	
6.0832	-0.05916286	-0.04146917	-0.06083714	-0.07853083	
6.0834	-0.05916346	-0.04146827	-0.06083654	-0.07853173	
6.0836	-0.05916406	-0.04146736	-0.06083594	-0.07853264	
6.0838	-0.05916467	-0.04146646	-0.06083533	-0.07853355	
6.084	-0.05916527	-0.04146555	-0.06083473	-0.07853445	
6.0842	-0.05916587	-0.04146465	-0.06083413	-0.07853535	
6.0844	-0.05916647	-0.04146375	-0.06083353	-0.07853625	
6.0846	-0.05916707	-0.04146285	-0.06083293	-0.07853715	
6.0848	-0.05916767	-0.04146195	-0.06083233	-0.07853805	
6.085	-0.05916827	-0.04146105	-0.06083173	-0.07853895	
6.0852	-0.05916887	-0.04146015	-0.06083113	-0.07853985	
6.0854	-0.05916947	-0.04145925	-0.06083053	-0.07854075	
6.0856	-0.05917007	-0.04145835	-0.06082993	-0.07854165	
6.0858	-0.05917067	-0.04145746	-0.06082933	-0.07854255	
6.086	-0.05917127	-0.04145656	-0.06082873	-0.07854344	
6.0862	-0.05917186	-0.04145566	-0.06082814	-0.07854434	
6.0864	-0.05917246	-0.04145477	-0.06082754	-0.07854523	
6.0866	-0.05917305	-0.04145387	-0.06082694	-0.07854613	
6.0868	-0.05917365	-0.04145298	-0.06082635	-0.07854702	
6.087	-0.05917425	-0.04145209	-0.06082575	-0.07854791	
6.0872	-0.05917484	-0.04145119	-0.06082516	-0.0785488	
6.0874	-0.05917544	-0.0414503	-0.06082456	-0.0785497	
6.0876	-0.05917603	-0.04144941	-0.06082397	-0.07855059	
6.0878	-0.05917663	-0.04144852	-0.06082337	-0.07855148	
6.088	-0.05917722	-0.04144763	-0.06082278	-0.07855237	
6.0882	-0.05917781	-0.04144674	-0.06082219	-0.07855326	
6.0884	-0.05917841	-0.04144585	-0.06082159	-0.07855415	
6.0886	-0.059179	-0.04144496	-0.060821	-0.07855504	
6.0888	-0.05917959	-0.04144407	-0.06082041	-0.07855593	
6.089	-0.05918018	-0.04144318	-0.06081982	-0.07855681	
6.0892	-0.05918077	-0.0414423	-0.06081923	-0.0785577	
6.0894	-0.05918136	-0.04144141	-0.06081863	-0.07855859	
6.0896	-0.05918195	-0.04144053	-0.06081805	-0.07855947	
6.0898	-0.05918254	-0.04143964	-0.06081745	-0.07856036	
6.09	-0.05918313	-0.04143876	-0.06081687	-0.07856124	
6.0902	-0.05918372	-0.04143788	-0.06081628	-0.07856213	
6.0904	-0.05918431	-0.04143699	-0.06081569	-0.07856301	
6.0906	-0.0591849	-0.04143611	-0.0608151	-0.07856389	
6.0908	-0.05918549	-0.04143523	-0.06081451	-0.07856477	
6.091	-0.05918607	-0.04143435	-0.06081393	-0.07856566	
6.0912	-0.05918666	-0.04143347	-0.06081334	-0.07856653	
6.0914	-0.05918725	-0.04143259	-0.06081275	-0.07856742	
6.0916	-0.05918783	-0.04143171	-0.06081216	-0.07856829	
6.0918	-0.05918842	-0.04143083	-0.06081158	-0.07856917	
6.092	-0.05918901	-0.04142995	-0.06081099	-0.07857005	
6.0922	-0.05918959	-0.04142907	-0.06081041	-0.07857092	
6.0924	-0.05919017	-0.0414282	-0.06080982	-0.0785718	
6.0926	-0.05919076	-0.04142732	-0.06080924	-0.07857268	
6.0928	-0.05919134	-0.04142645	-0.06080866	-0.07857355	
6.093	-0.05919192	-0.04142557	-0.06080807	-0.07857443	
6.0932	-0.05919251	-0.0414247	-0.06080749	-0.07857531	
6.0934	-0.05919309	-0.04142382	-0.06080691	-0.07857618	
6.0936	-0.05919367	-0.04142295	-0.06080633	-0.07857705	
6.0938	-0.05919426	-0.04142208	-0.06080575	-0.07857792	
6.094	-0.05919484	-0.0414212	-0.06080516	-0.07857879	
6.0942	-0.05919541	-0.04142034	-0.06080458	-0.07857966	
6.0944	-0.059196	-0.04141947	-0.060804	-0.07858054	
6.0946	-0.05919658	-0.04141859	-0.06080342	-0.07858141	
6.0948	-0.05919715	-0.04141773	-0.06080284	-0.07858227	
6.095	-0.05919774	-0.04141686	-0.06080227	-0.07858314	
6.0952	-0.05919832	-0.04141599	-0.06080168	-0.07858402	
6.0954	-0.05919889	-0.04141512	-0.06080111	-0.07858488	
6.0956	-0.05919947	-0.04141425	-0.06080053	-0.07858574	
6.0958	-0.05920005	-0.04141339	-0.06079995	-0.07858662	
6.096	-0.05920062	-0.04141252	-0.06079938	-0.07858748	
6.0962	-0.0592012	-0.04141166	-0.0607988	-0.07858834	
6.0964	-0.05920178	-0.04141079	-0.06079822	-0.07858921	
6.0966	-0.05920235	-0.04140993	-0.06079765	-0.07859007	
6.0968	-0.05920293	-0.04140906	-0.06079707	-0.07859094	
6.097	-0.05920351	-0.0414082	-0.0607965	-0.0785918	
6.0972	-0.05920408	-0.04140734	-0.06079592	-0.07859266	
6.0974	-0.05920465	-0.04140648	-0.06079535	-0.07859352	
6.0976	-0.05920523	-0.04140562	-0.06079477	-0.07859439	
6.0978	-0.0592058	-0.04140476	-0.0607942	-0.07859524	
6.098	-0.05920637	-0.0414039	-0.06079363	-0.0785961	
6.0982	-0.05920695	-0.04140304	-0.06079305	-0.07859696	
6.0984	-0.05920752	-0.04140218	-0.06079248	-0.07859782	
6.0986	-0.05920809	-0.04140132	-0.06079191	-0.07859868	
6.0988	-0.05920866	-0.04140046	-0.06079134	-0.07859953	
6.099	-0.05920923	-0.04139961	-0.06079077	-0.07860039	
6.0992	-0.0592098	-0.04139875	-0.0607902	-0.07860125	
6.0994	-0.05921037	-0.0413979	-0.06078963	-0.07860211	
6.0996	-0.05921094	-0.04139704	-0.06078906	-0.07860295	
6.0998	-0.05921151	-0.04139619	-0.06078849	-0.07860381	
6.1	-0.05921208	-0.04139533	-0.06078792	-0.07860467	
6.1002	-0.05921265	-0.04139448	-0.06078735	-0.07860552	
6.1004	-0.05921322	-0.04139363	-0.06078678	-0.07860637	
6.1006	-0.05921378	-0.04139278	-0.06078621	-0.07860722	
6.1008	-0.05921435	-0.04139193	-0.06078565	-0.07860807	
6.101	-0.05921492	-0.04139107	-0.06078508	-0.07860892	
